<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20220323,000000,1921.9000000,1949.3000000,1917.1000000,1939.6000000,116179
20220324,000000,1939.5000000,1967.2000000,1937.4000000,1961.5000000,133113
20220325,000000,1961.4000000,1963.3000000,1942.6000000,1957.6000000,108586
20220327,000000,1958.7000000,1959.8000000,1941.9000000,1944.1000000,16236
20220328,000000,1944.1000000,1946.1000000,1915.7000000,1924.9000000,126251
20220329,000000,1925.0000000,1925.0000000,1888.3000000,1923.0000000,65530
20220330,000000,1924.2000000,1938.7000000,1916.3000000,1929.4000000,17838
20220331,000000,1929.2000000,1955.0000000,1923.0000000,1943.1000000,131624
20220401,000000,1943.0000000,1944.5000000,1921.4000000,1928.5000000,114111
20220403,000000,1927.1000000,1930.8000000,1921.7000000,1922.7000000,9717
20220404,000000,1922.7000000,1941.6000000,1918.2000000,1932.0000000,99200
20220405,000000,1932.0000000,1948.9000000,1919.5000000,1926.6000000,144681
20220406,000000,1926.7000000,1937.6000000,1916.2000000,1925.0000000,142220
20220407,000000,1925.0000000,1941.7000000,1923.3000000,1933.9000000,112266
20220408,000000,1933.8000000,1952.2000000,1930.4000000,1950.4000000,121177
20220410,000000,1949.6000000,1954.2000000,1943.6000000,1946.0000000,16932
20220411,000000,1945.9000000,1974.6000000,1942.9000000,1963.2000000,170797
20220412,000000,1963.2000000,1982.7000000,1953.0000000,1973.6000000,158095
20220413,000000,1973.7000000,1985.8000000,1969.2000000,1977.2000000,121461
20220414,000000,1977.4000000,1983.8000000,1962.7000000,1977.1000000,122165
20220417,000000,1978.5000000,1992.7000000,1974.4000000,1988.6000000,20620
20220418,000000,1988.8000000,2003.0000000,1978.1000000,1981.8000000,127455
20220419,000000,1981.7000000,1985.1000000,1944.7000000,1946.5000000,176312
20220420,000000,1946.6000000,1960.9000000,1941.0000000,1953.5000000,125544
20220421,000000,1953.3000000,1956.3000000,1938.0000000,1952.1000000,141688
20220422,000000,1952.2000000,1957.8000000,1928.0000000,1932.5000000,147719
20220424,000000,1931.9000000,1935.5000000,1922.8000000,1925.3000000,22999
20220425,000000,1925.3000000,1925.7000000,1891.8000000,1903.2000000,202002
20220426,000000,1903.1000000,1912.2000000,1896.3000000,1899.6000000,147507
20220427,000000,1899.7000000,1908.1000000,1877.4000000,1879.2000000,170949
20220428,000000,1879.1000000,1907.0000000,1870.9000000,1905.6000000,166213
20220429,000000,1905.8000000,1921.3000000,1895.2000000,1896.9000000,140871
20220501,000000,1896.2000000,1900.4000000,1884.0000000,1888.8000000,18259
20220502,000000,1888.7000000,1888.8000000,1853.4000000,1862.3000000,174363
20220503,000000,1862.3000000,1878.4000000,1849.7000000,1864.5000000,141650
20220504,000000,1864.5000000,1904.0000000,1861.1000000,1901.8000000,136188
20220505,000000,1901.9000000,1910.7000000,1865.0000000,1876.5000000,186660
20220506,000000,1876.5000000,1894.0000000,1873.0000000,1882.8000000,123206
20220508,000000,1883.7000000,1885.6000000,1873.0000000,1874.6000000,15724
20220509,000000,1874.7000000,1875.9000000,1851.0000000,1863.5000000,146951
20220510,000000,1863.5000000,1864.7000000,1830.6000000,1835.2000000,165392
20220511,000000,1835.1000000,1858.8000000,1833.5000000,1852.7000000,174120
20220512,000000,1852.7000000,1853.9000000,1809.1000000,1823.2000000,187500
20220513,000000,1823.1000000,1827.6000000,1797.2000000,1810.3000000,138686
20220515,000000,1809.4000000,1815.7000000,1807.4000000,1808.6000000,19251
20220516,000000,1808.7000000,1828.4000000,1785.0000000,1821.7000000,134185
20220517,000000,1821.6000000,1834.8000000,1805.4000000,1806.4000000,114888
20220518,000000,1806.5000000,1822.9000000,1805.0000000,1814.1000000,102086
20220519,000000,1814.2000000,1848.2000000,1808.4000000,1840.1000000,148537
20220520,000000,1840.1000000,1847.8000000,1830.6000000,1845.1000000,100664
20220522,000000,1844.4000000,1858.2000000,1843.3000000,1853.1000000,16049
20220523,000000,1853.2000000,1864.3000000,1845.4000000,1854.0000000,105878
20220524,000000,1854.0000000,1869.1000000,1848.8000000,1861.1000000,118212
20220525,000000,1861.1000000,1861.8000000,1838.7000000,1848.7000000,105627
20220526,000000,1848.7000000,1854.6000000,1836.3000000,1852.4000000,75433
20220527,000000,1852.4000000,1860.7000000,1846.5000000,1850.6000000,11338
20220529,000000,1850.3000000,1858.0000000,1845.7000000,1857.3000000,159
20220530,000000,1858.6000000,1862.1000000,1848.3000000,1854.8000000,15631
20220531,000000,1854.6000000,1860.2000000,1835.2000000,1839.0000000,130988
20220601,000000,1838.9000000,1853.0000000,1830.2000000,1847.2000000,142813
20220602,000000,1847.3000000,1878.6000000,1846.6000000,1872.3000000,125648
20220603,000000,1872.3000000,1872.5000000,1849.7000000,1853.9000000,93621
20220605,000000,1853.7000000,1858.8000000,1852.4000000,1858.7000000,9618
20220606,000000,1858.5000000,1861.2000000,1838.5000000,1842.4000000,94431
20220607,000000,1842.3000000,1858.2000000,1840.4000000,1848.8000000,110995
20220608,000000,1848.8000000,1862.4000000,1846.6000000,1857.5000000,93469
20220609,000000,1857.4000000,1857.6000000,1841.9000000,1846.9000000,117651
20220610,000000,1846.9000000,1879.6000000,1826.5000000,1875.2000000,242501
20220612,000000,1879.0000000,1882.5000000,1863.2000000,1867.0000000,31839
20220613,000000,1866.9000000,1870.4000000,1809.2000000,1826.8000000,220400
20220614,000000,1826.9000000,1833.3000000,1806.1000000,1816.8000000,144760
20220615,000000,1816.9000000,1845.4000000,1814.1000000,1834.6000000,190428
20220616,000000,1834.6000000,1861.5000000,1816.3000000,1844.6000000,174734
20220617,000000,1844.7000000,1855.9000000,1836.1000000,1841.9000000,119198
20220619,000000,1840.6000000,1848.4000000,1836.8000000,1846.0000000,13692
20220620,000000,1846.0000000,1847.1000000,1837.4000000,1842.3000000,42751
20220621,000000,1842.3000000,1846.2000000,1827.1000000,1829.4000000,121405
20220622,000000,1829.4000000,1850.3000000,1824.5000000,1834.3000000,134517
20220623,000000,1834.3000000,1848.9000000,1822.4000000,1826.2000000,159219
20220624,000000,1826.1000000,1833.7000000,1817.7000000,1828.1000000,115093
20220626,000000,1839.6000000,1842.6000000,1830.1000000,1836.9000000,18134
20220627,000000,1836.9000000,1842.8000000,1821.8000000,1827.3000000,120627
20220628,000000,1827.3000000,1830.7000000,1819.1000000,1821.5000000,77242
20220629,000000,1821.7000000,1834.9000000,1810.7000000,1817.9000000,141753
20220630,000000,1818.0000000,1826.8000000,1801.1000000,1801.5000000,188699
20220701,000000,1801.5000000,1813.6000000,1783.4000000,1812.9000000,184406
20220703,000000,1814.4000000,1815.2000000,1806.6000000,1812.2000000,11653
20220704,000000,1812.3000000,1814.4000000,1804.8000000,1811.4000000,47523
20220705,000000,1811.4000000,1812.7000000,1763.0000000,1767.4000000,202018
20220706,000000,1767.4000000,1770.7000000,1730.7000000,1743.9000000,182613
20220707,000000,1743.9000000,1748.2000000,1736.4000000,1740.4000000,121723
20220708,000000,1740.4000000,1751.7000000,1726.0000000,1740.9000000,126830
20220710,000000,1741.5000000,1743.0000000,1736.6000000,1740.8000000,13626
20220711,000000,1740.7000000,1742.2000000,1721.6000000,1731.5000000,116385
20220712,000000,1731.5000000,1737.9000000,1720.6000000,1725.2000000,118788
20220713,000000,1725.2000000,1744.3000000,1704.5000000,1730.1000000,205261
20220714,000000,1730.1000000,1730.4000000,1695.0000000,1706.0000000,199155
20220715,000000,1706.0000000,1712.3000000,1696.6000000,1706.5000000,139414
20220717,000000,1706.4000000,1716.1000000,1704.4000000,1714.5000000,15755
20220718,000000,1714.4000000,1722.0000000,1702.6000000,1707.1000000,115268
20220719,000000,1707.1000000,1716.4000000,1704.8000000,1710.3000000,105968
20220720,000000,1710.1000000,1712.7000000,1687.6000000,1689.0000000,133291
20220721,000000,1689.0000000,1719.5000000,1678.4000000,1712.5000000,203171
20220722,000000,1712.5000000,1738.3000000,1712.0000000,1725.3000000,137355
20220724,000000,1724.8000000,1727.0000000,1717.9000000,1725.6000000,11771
20220725,000000,1725.5000000,1734.6000000,1712.9000000,1722.2000000,96353
20220726,000000,1722.1000000,1725.8000000,1711.5000000,1714.6000000,79846
20220727,000000,1714.7000000,1740.0000000,1709.1000000,1735.0000000,87188
20220728,000000,1735.0000000,1780.2000000,1733.3000000,1779.1000000,26765
20220729,000000,1779.1000000,1784.6000000,1768.4000000,1782.7000000,119494
20220731,000000,1782.5000000,1783.3000000,1777.2000000,1778.0000000,12536
20220801,000000,1777.9000000,1797.3000000,1774.3000000,1790.9000000,132112
20220802,000000,1790.8000000,1805.0000000,1771.4000000,1785.0000000,166945
20220803,000000,1784.9000000,1789.4000000,1770.0000000,1787.0000000,129189
20220804,000000,1787.0000000,1812.0000000,1785.1000000,1809.0000000,140947
20220805,000000,1808.9000000,1809.6000000,1780.2000000,1792.4000000,146965
20220807,000000,1790.3000000,1792.1000000,1787.1000000,1789.1000000,8764
20220808,000000,1789.2000000,1806.9000000,1786.9000000,1802.0000000,99336
20220809,000000,1802.0000000,1817.0000000,1799.7000000,1807.4000000,110870
20220810,000000,1807.4000000,1824.6000000,1799.5000000,1801.1000000,149164
20220811,000000,1801.1000000,1814.9000000,1798.6000000,1806.5000000,109338
20220812,000000,1806.5000000,1819.1000000,1799.6000000,1818.9000000,101809
20220814,000000,1818.9000000,1818.9000000,1809.6000000,1811.1000000,12734
20220815,000000,1811.1000000,1811.1000000,1787.6000000,1796.2000000,130942
20220816,000000,1796.1000000,1797.0000000,1785.4000000,1790.1000000,85846
20220817,000000,1790.2000000,1796.6000000,1773.9000000,1775.9000000,137003
20220818,000000,1775.9000000,1786.3000000,1766.6000000,1767.2000000,123434
20220819,000000,1767.2000000,1772.0000000,1759.1000000,1760.3000000,115175
20220821,000000,1760.6000000,1762.1000000,1758.1000000,1759.6000000,9866
20220822,000000,1759.7000000,1759.7000000,1740.2000000,1751.2000000,137018
20220823,000000,1751.3000000,1767.5000000,1743.1000000,1758.1000000,136081
20220824,000000,1758.1000000,1770.7000000,1754.8000000,1769.2000000,110985
20220825,000000,1769.2000000,1778.8000000,1764.6000000,1770.2000000,109357
20220826,000000,1770.1000000,1771.3000000,1746.2000000,1750.8000000,157874
20220828,000000,1748.4000000,1750.7000000,1734.9000000,1735.9000000,24346
20220829,000000,1735.9000000,1757.9000000,1731.4000000,1747.1000000,139582
20220830,000000,1747.1000000,1749.8000000,1730.8000000,1735.3000000,121517
20220831,000000,1735.2000000,1738.0000000,1713.0000000,1715.2000000,172619
20220901,000000,1715.4000000,1719.7000000,1699.1000000,1710.3000000,176017
20220902,000000,1710.3000000,1729.5000000,1709.4000000,1722.6000000,151910
20220904,000000,1724.2000000,1724.5000000,1718.6000000,1722.9000000,9700
20220905,000000,1723.0000000,1737.4000000,1719.1000000,1729.0000000,61791
20220906,000000,1729.1000000,1731.7000000,1703.1000000,1704.0000000,146330
20220907,000000,1703.8000000,1731.2000000,1701.7000000,1725.7000000,160118
20220908,000000,1725.7000000,1739.4000000,1713.7000000,1729.9000000,178376
20220909,000000,1730.0000000,1740.5000000,1721.8000000,1727.6000000,129916
20220911,000000,1728.4000000,1731.4000000,1722.7000000,1724.0000000,10811
20220912,000000,1724.1000000,1746.4000000,1722.3000000,1731.9000000,154862
20220913,000000,1731.8000000,1742.9000000,1706.2000000,1710.4000000,220692
20220914,000000,1710.5000000,1717.3000000,1698.4000000,1701.9000000,145586
20220915,000000,1701.9000000,1702.4000000,1668.9000000,1672.7000000,247160
20220916,000000,1672.7000000,1689.9000000,1661.9000000,1684.5000000,183930
20220918,000000,1685.4000000,1688.8000000,1676.6000000,1677.4000000,15544
20220919,000000,1677.4000000,1688.8000000,1667.6000000,1685.3000000,132421
20220920,000000,1685.4000000,1685.6000000,1668.1000000,1671.7000000,131661
20220921,000000,1671.7000000,1696.9000000,1661.3000000,1668.3000000,225992
20220922,000000,1668.1000000,1693.5000000,1663.3000000,1677.0000000,212305
20220923,000000,1677.2000000,1682.3000000,1646.6000000,1651.7000000,208348
20220925,000000,1651.0000000,1653.4000000,1633.8000000,1645.3000000,36925
20220926,000000,1645.4000000,1657.2000000,1627.7000000,1638.1000000,183033
20220927,000000,1638.1000000,1650.1000000,1629.9000000,1631.6000000,179121
20220928,000000,1631.6000000,1671.6000000,1622.2000000,1662.8000000,251116
20220929,000000,1662.9000000,1673.6000000,1649.3000000,1670.1000000,184754
20220930,000000,1670.1000000,1684.4000000,1668.1000000,1668.3000000,158383
20221002,000000,1670.5000000,1677.8000000,1668.3000000,1672.2000000,14520
20221003,000000,1672.2000000,1711.6000000,1666.5000000,1708.8000000,202123
20221004,000000,1708.8000000,1738.7000000,1706.4000000,1728.2000000,189104
20221005,000000,1728.2000000,1736.6000000,1708.8000000,1730.7000000,161311
20221006,000000,1730.8000000,1734.2000000,1714.8000000,1717.6000000,127412
20221007,000000,1717.7000000,1722.8000000,1698.4000000,1701.8000000,139193
20221009,000000,1703.4000000,1707.4000000,1693.0000000,1695.9000000,21675
20221010,000000,1696.0000000,1696.6000000,1667.9000000,1670.7000000,145332
20221011,000000,1670.7000000,1691.3000000,1667.5000000,1672.0000000,157548
20221012,000000,1672.1000000,1685.1000000,1671.5000000,1675.7000000,62300
20221013,000000,1675.7000000,1688.9000000,1648.3000000,1674.9000000,228950
20221014,000000,1675.1000000,1677.8000000,1645.6000000,1650.2000000,154290
20221016,000000,1649.9000000,1657.8000000,1649.1000000,1655.2000000,12252
20221017,000000,1655.3000000,1674.3000000,1652.5000000,1657.8000000,146926
20221018,000000,1657.9000000,1666.0000000,1650.6000000,1654.2000000,152569
20221019,000000,1654.2000000,1654.4000000,1626.3000000,1630.2000000,174522
20221020,000000,1630.2000000,1650.3000000,1624.6000000,1625.6000000,153447
20221021,000000,1625.6000000,1663.1000000,1621.1000000,1662.5000000,234237
20221023,000000,1662.9000000,1675.5000000,1656.6000000,1658.9000000,30546
20221024,000000,1658.9000000,1663.6000000,1648.0000000,1655.9000000,143793
20221025,000000,1655.8000000,1666.8000000,1641.2000000,1661.3000000,158777
20221026,000000,1661.4000000,1679.4000000,1659.4000000,1668.5000000,168905
20221027,000000,1668.6000000,1673.6000000,1658.5000000,1668.7000000,171202
20221028,000000,1668.7000000,1669.4000000,1640.7000000,1648.3000000,166735
20221030,000000,1647.2000000,1648.4000000,1643.2000000,1647.2000000,10689
20221031,000000,1647.2000000,1648.5000000,1633.6000000,1640.4000000,120936
20221101,000000,1640.5000000,1660.3000000,1639.5000000,1653.8000000,169647
20221102,000000,1653.8000000,1673.1000000,1634.1000000,1640.0000000,197344
20221103,000000,1639.9000000,1642.4000000,1618.3000000,1641.3000000,209909
20221104,000000,1641.3000000,1686.4000000,1640.7000000,1685.7000000,246547
20221106,000000,1678.6000000,1683.4000000,1673.4000000,1675.7000000,26348
20221107,000000,1675.8000000,1685.6000000,1670.0000000,1672.7000000,128240
20221108,000000,1672.7000000,1720.4000000,1667.1000000,1711.4000000,250056
20221109,000000,1711.4000000,1725.8000000,1705.1000000,1712.8000000,181865
20221110,000000,1712.7000000,1760.6000000,1706.7000000,1756.1000000,246892
20221111,000000,1756.1000000,1775.6000000,1755.7000000,1774.2000000,162821
20221113,000000,1769.4000000,1769.8000000,1762.5000000,1764.4000000,21288
20221114,000000,1764.4000000,1778.4000000,1755.8000000,1774.0000000,154196
20221115,000000,1774.0000000,1791.8000000,1771.0000000,1775.1000000,207798
20221116,000000,1775.2000000,1788.2000000,1764.7000000,1765.0000000,149307
20221117,000000,1765.0000000,1774.7000000,1756.6000000,1764.7000000,139291
20221118,000000,1764.6000000,1769.9000000,1749.2000000,1752.0000000,102034
20221120,000000,1752.0000000,1755.0000000,1745.2000000,1747.3000000,13985
20221121,000000,1747.3000000,1748.6000000,1733.9000000,1746.1000000,112392
20221122,000000,1746.2000000,1751.0000000,1733.0000000,1735.2000000,110427
20221123,000000,1735.2000000,1757.0000000,1719.0000000,1756.0000000,126637
20221124,000000,1756.0000000,1761.2000000,1752.1000000,1758.7000000,46643
20221125,000000,1758.5000000,1759.2000000,1745.9000000,1755.0000000,52669
20221127,000000,1755.0000000,1756.3000000,1745.7000000,1751.4000000,12939
20221128,000000,1751.4000000,1763.5000000,1737.9000000,1752.5000000,77824
20221129,000000,1752.6000000,1769.1000000,1745.8000000,1767.8000000,17038
20221130,000000,1767.7000000,1793.8000000,1758.2000000,1793.4000000,196804
20221201,000000,1793.3000000,1818.7000000,1788.2000000,1811.4000000,204161
20221202,000000,1811.4000000,1816.9000000,1791.8000000,1811.4000000,158283
20221204,000000,1810.5000000,1822.9000000,1808.0000000,1821.5000000,21417
20221205,000000,1821.4000000,1822.2000000,1778.1000000,1784.2000000,171765
20221206,000000,1784.2000000,1793.2000000,1779.1000000,1782.5000000,111935
20221207,000000,1782.7000000,1803.2000000,1781.4000000,1795.1000000,147253
20221208,000000,1795.1000000,1807.7000000,1793.3000000,1807.2000000,105835
20221209,000000,1805.8000000,1819.0000000,1801.5000000,1809.4000000,104299
20221211,000000,1808.0000000,1809.3000000,1797.8000000,1798.4000000,13709
20221212,000000,1798.4000000,1807.1000000,1789.0000000,1793.3000000,99649
20221213,000000,1793.4000000,1836.9000000,1793.2000000,1822.1000000,189020
20221214,000000,1819.4000000,1825.4000000,1799.7000000,1801.1000000,142889
